country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes,permalink
NORWAY,Beach volleyball court (OSM w1024367692),,,60.976333,10.775011,approximate,2,sand,,yes,public,,w1024367692,https://www.openstreetmap.org/way/1024367692,2026-05-13,OSM way id=1024367692; openstreetmap.org (ODbL),no-out-w1024367692-beach-volleyball-court-osm-w1024367692
NORWAY,Beach volleyball court (OSM w1024879482),,,59.674334,9.656118,approximate,2,sand,no,yes,yes,,w1024879482,https://www.openstreetmap.org/way/1024879482,2026-05-13,OSM way id=1024879482; openstreetmap.org (ODbL),no-out-w1024879482-beach-volleyball-court-osm-w1024879482
NORWAY,Beach volleyball court (OSM w1025437583),,,61.911872,5.977737,approximate,2,sand,,yes,public,,w1025437583,https://www.openstreetmap.org/way/1025437583,2026-05-13,OSM way id=1025437583; openstreetmap.org (ODbL),no-out-w1025437583-beach-volleyball-court-osm-w1025437583
NORWAY,Beach volleyball court (OSM w1025437589),,,61.913375,5.981872,approximate,2,sand,,yes,public,,w1025437589,https://www.openstreetmap.org/way/1025437589,2026-05-13,OSM way id=1025437589; openstreetmap.org (ODbL),no-out-w1025437589-beach-volleyball-court-osm-w1025437589
NORWAY,Beach volleyball court (OSM w1026285531),,,60.877843,10.919046,approximate,2,sand,,yes,public,,w1026285531,https://www.openstreetmap.org/way/1026285531,2026-05-13,OSM way id=1026285531; openstreetmap.org (ODbL),no-out-w1026285531-beach-volleyball-court-osm-w1026285531
NORWAY,Beach volleyball court (OSM w1029244340),,,58.663153,7.064974,approximate,2,sand,no,yes,public,,w1029244340,https://www.openstreetmap.org/way/1029244340,2026-05-13,OSM way id=1029244340; openstreetmap.org (ODbL),no-out-w1029244340-beach-volleyball-court-osm-w1029244340
NORWAY,Beach volleyball court (OSM w1030174296),,,59.852749,5.745152,approximate,2,sand,,yes,public,,w1030174296,https://www.openstreetmap.org/way/1030174296,2026-05-13,OSM way id=1030174296; openstreetmap.org (ODbL),no-out-w1030174296-beach-volleyball-court-osm-w1030174296
NORWAY,Beach volleyball court (OSM w1030369049),,,59.761492,10.236792,approximate,2,sand,,yes,public,,w1030369049,https://www.openstreetmap.org/way/1030369049,2026-05-13,OSM way id=1030369049; openstreetmap.org (ODbL),no-out-w1030369049-beach-volleyball-court-osm-w1030369049
NORWAY,Beach volleyball court (OSM w1032036325),,,59.842065,10.675167,approximate,2,sand,,yes,public,,w1032036325,https://www.openstreetmap.org/way/1032036325,2026-05-13,OSM way id=1032036325; openstreetmap.org (ODbL),no-out-w1032036325-beach-volleyball-court-osm-w1032036325
NORWAY,Beach volleyball court (OSM w1032043704),,,58.715143,9.215772,approximate,2,sand,,yes,public,,w1032043704,https://www.openstreetmap.org/way/1032043704,2026-05-13,OSM way id=1032043704; openstreetmap.org (ODbL),no-out-w1032043704-beach-volleyball-court-osm-w1032043704
NORWAY,Beach volleyball court (OSM w1032047355),,,58.718124,9.182960,approximate,2,sand,,yes,public,,w1032047355,https://www.openstreetmap.org/way/1032047355,2026-05-13,OSM way id=1032047355; openstreetmap.org (ODbL),no-out-w1032047355-beach-volleyball-court-osm-w1032047355
NORWAY,Beach volleyball court (OSM w1032658724),,,59.760694,10.077852,approximate,2,sand,,yes,public,,w1032658724,https://www.openstreetmap.org/way/1032658724,2026-05-13,OSM way id=1032658724; openstreetmap.org (ODbL),no-out-w1032658724-beach-volleyball-court-osm-w1032658724
NORWAY,Beach volleyball court (OSM w1032993985),,,61.231418,7.082424,approximate,2,sand,no,yes,public,,w1032993985,https://www.openstreetmap.org/way/1032993985,2026-05-13,OSM way id=1032993985; openstreetmap.org (ODbL),no-out-w1032993985-beach-volleyball-court-osm-w1032993985
NORWAY,Beach volleyball court (OSM w1032993986),,,61.231343,7.082497,approximate,2,sand,no,yes,public,,w1032993986,https://www.openstreetmap.org/way/1032993986,2026-05-13,OSM way id=1032993986; openstreetmap.org (ODbL),no-out-w1032993986-beach-volleyball-court-osm-w1032993986
NORWAY,Beach volleyball court (OSM w1032993987),,,61.231270,7.082572,approximate,2,sand,no,yes,public,,w1032993987,https://www.openstreetmap.org/way/1032993987,2026-05-13,OSM way id=1032993987; openstreetmap.org (ODbL),no-out-w1032993987-beach-volleyball-court-osm-w1032993987
NORWAY,Beach volleyball court (OSM w1033058655),,,61.232414,7.117488,approximate,2,sand,,yes,public,,w1033058655,https://www.openstreetmap.org/way/1033058655,2026-05-13,OSM way id=1033058655; openstreetmap.org (ODbL),no-out-w1033058655-beach-volleyball-court-osm-w1033058655
NORWAY,Beach volleyball court (OSM w1034152676),,,66.910404,13.642072,approximate,2,sand,,yes,public,,w1034152676,https://www.openstreetmap.org/way/1034152676,2026-05-13,OSM way id=1034152676; openstreetmap.org (ODbL),no-out-w1034152676-beach-volleyball-court-osm-w1034152676
NORWAY,Beach volleyball court (OSM w1034840065),,,61.206172,6.526454,approximate,2,sand,,yes,public,,w1034840065,https://www.openstreetmap.org/way/1034840065,2026-05-13,OSM way id=1034840065; openstreetmap.org (ODbL),no-out-w1034840065-beach-volleyball-court-osm-w1034840065
NORWAY,Beach volleyball court (OSM w1034851407),,,59.794351,5.712460,approximate,2,sand,,yes,public,,w1034851407,https://www.openstreetmap.org/way/1034851407,2026-05-13,OSM way id=1034851407; openstreetmap.org (ODbL),no-out-w1034851407-beach-volleyball-court-osm-w1034851407
NORWAY,Beach volleyball court (OSM w1035449889),,,60.236540,5.449811,approximate,2,sand,,yes,public,,w1035449889,https://www.openstreetmap.org/way/1035449889,2026-05-13,OSM way id=1035449889; openstreetmap.org (ODbL),no-out-w1035449889-beach-volleyball-court-osm-w1035449889
NORWAY,Beach volleyball court (OSM w1041516648),,,60.278789,5.406020,approximate,2,sand,,yes,public,,w1041516648,https://www.openstreetmap.org/way/1041516648,2026-05-13,OSM way id=1041516648; openstreetmap.org (ODbL),no-out-w1041516648-beach-volleyball-court-osm-w1041516648
NORWAY,Beach volleyball court (OSM w1041516649),,,60.278795,5.405666,approximate,2,sand,,yes,public,,w1041516649,https://www.openstreetmap.org/way/1041516649,2026-05-13,OSM way id=1041516649; openstreetmap.org (ODbL),no-out-w1041516649-beach-volleyball-court-osm-w1041516649
NORWAY,Beach volleyball court (OSM w1046418166),,,60.801420,11.048955,approximate,2,sand,,yes,public,,w1046418166,https://www.openstreetmap.org/way/1046418166,2026-05-13,OSM way id=1046418166; openstreetmap.org (ODbL),no-out-w1046418166-beach-volleyball-court-osm-w1046418166
NORWAY,Beach volleyball court (OSM w1052739615),,,59.625757,11.023447,approximate,2,sand,,yes,public,,w1052739615,https://www.openstreetmap.org/way/1052739615,2026-05-13,OSM way id=1052739615; openstreetmap.org (ODbL),no-out-w1052739615-beach-volleyball-court-osm-w1052739615
NORWAY,Beach volleyball court (OSM w1055308555),,,58.895431,5.733281,approximate,2,sand,,yes,public,,w1055308555,https://www.openstreetmap.org/way/1055308555,2026-05-13,OSM way id=1055308555; openstreetmap.org (ODbL),no-out-w1055308555-beach-volleyball-court-osm-w1055308555
NORWAY,Beach volleyball court (OSM w1055549188),,,66.198709,13.021732,approximate,2,sand,no,yes,public,,w1055549188,https://www.openstreetmap.org/way/1055549188,2026-05-13,OSM way id=1055549188; openstreetmap.org (ODbL),no-out-w1055549188-beach-volleyball-court-osm-w1055549188
NORWAY,Beach volleyball court (OSM w1055549190),,,66.198630,13.022074,approximate,2,sand,no,yes,public,,w1055549190,https://www.openstreetmap.org/way/1055549190,2026-05-13,OSM way id=1055549190; openstreetmap.org (ODbL),no-out-w1055549190-beach-volleyball-court-osm-w1055549190
NORWAY,Sandvolleyball - Røros IL,,,62.572070,11.382666,approximate,2,sand,no,yes,yes,Røros IL,w1057883863,https://www.openstreetmap.org/way/1057883863,2026-05-13,OSM way id=1057883863; openstreetmap.org (ODbL),no-out-w1057883863-sandvolleyball-roeros-il
NORWAY,Beach volleyball court (OSM w1058317912),,,59.190014,9.970814,approximate,2,sand,,yes,public,,w1058317912,https://www.openstreetmap.org/way/1058317912,2026-05-13,OSM way id=1058317912; openstreetmap.org (ODbL),no-out-w1058317912-beach-volleyball-court-osm-w1058317912
NORWAY,Beach volleyball court (OSM w1060534427),,,59.583958,11.264230,approximate,2,sand,,yes,public,,w1060534427,https://www.openstreetmap.org/way/1060534427,2026-05-13,OSM way id=1060534427; openstreetmap.org (ODbL),no-out-w1060534427-beach-volleyball-court-osm-w1060534427
NORWAY,Beach volleyball court (OSM w1062694886),,,59.292750,11.056664,approximate,2,sand,,yes,public,,w1062694886,https://www.openstreetmap.org/way/1062694886,2026-05-13,OSM way id=1062694886; openstreetmap.org (ODbL),no-out-w1062694886-beach-volleyball-court-osm-w1062694886
NORWAY,Beach volleyball court (OSM w1062829680),,,60.041603,9.158215,approximate,2,sand,,yes,yes,,w1062829680,https://www.openstreetmap.org/way/1062829680,2026-05-13,OSM way id=1062829680; openstreetmap.org (ODbL),no-out-w1062829680-beach-volleyball-court-osm-w1062829680
NORWAY,Beach volleyball court (OSM w1064128432),,,59.875825,6.423926,approximate,2,sand,no,yes,public,,w1064128432,https://www.openstreetmap.org/way/1064128432,2026-05-13,OSM way id=1064128432; openstreetmap.org (ODbL),no-out-w1064128432-beach-volleyball-court-osm-w1064128432
NORWAY,Beach volleyball court (OSM w1064277825),,,60.334125,11.259522,approximate,2,sand,,yes,public,,w1064277825,https://www.openstreetmap.org/way/1064277825,2026-05-13,OSM way id=1064277825; openstreetmap.org (ODbL),no-out-w1064277825-beach-volleyball-court-osm-w1064277825
NORWAY,Beach volleyball court (OSM w1064738188),,,59.114421,11.407015,approximate,2,sand,,yes,public,,w1064738188,https://www.openstreetmap.org/way/1064738188,2026-05-13,OSM way id=1064738188; openstreetmap.org (ODbL),no-out-w1064738188-beach-volleyball-court-osm-w1064738188
NORWAY,Beach volleyball court (OSM w1068193168),,,60.329875,5.302286,approximate,2,sand,,yes,public,,w1068193168,https://www.openstreetmap.org/way/1068193168,2026-05-13,OSM way id=1068193168; openstreetmap.org (ODbL),no-out-w1068193168-beach-volleyball-court-osm-w1068193168
NORWAY,Beach volleyball court (OSM w1069388281),,,60.406294,5.192384,approximate,2,sand,,yes,public,,w1069388281,https://www.openstreetmap.org/way/1069388281,2026-05-13,OSM way id=1069388281; openstreetmap.org (ODbL),no-out-w1069388281-beach-volleyball-court-osm-w1069388281
NORWAY,Beach volleyball court (OSM w1070636110),,,59.750503,10.281585,approximate,2,sand,,yes,public,,w1070636110,https://www.openstreetmap.org/way/1070636110,2026-05-13,OSM way id=1070636110; openstreetmap.org (ODbL),no-out-w1070636110-beach-volleyball-court-osm-w1070636110
NORWAY,Beach volleyball court (OSM w1072030463),,,62.437439,6.384580,approximate,2,sand,,yes,public,,w1072030463,https://www.openstreetmap.org/way/1072030463,2026-05-13,OSM way id=1072030463; openstreetmap.org (ODbL),no-out-w1072030463-beach-volleyball-court-osm-w1072030463
NORWAY,Beach volleyball court (OSM w1072030464),,,62.437230,6.384356,approximate,2,sand,,yes,public,,w1072030464,https://www.openstreetmap.org/way/1072030464,2026-05-13,OSM way id=1072030464; openstreetmap.org (ODbL),no-out-w1072030464-beach-volleyball-court-osm-w1072030464
NORWAY,Beach volleyball court (OSM w1072030465),,,62.437046,6.383502,approximate,2,sand,,yes,public,,w1072030465,https://www.openstreetmap.org/way/1072030465,2026-05-13,OSM way id=1072030465; openstreetmap.org (ODbL),no-out-w1072030465-beach-volleyball-court-osm-w1072030465
NORWAY,Beach volleyball court (OSM w1072030466),,,62.437173,6.382954,approximate,2,sand,,yes,public,,w1072030466,https://www.openstreetmap.org/way/1072030466,2026-05-13,OSM way id=1072030466; openstreetmap.org (ODbL),no-out-w1072030466-beach-volleyball-court-osm-w1072030466
NORWAY,Beach volleyball court (OSM w1072077938),,,62.740792,7.139206,approximate,2,sand,,yes,public,,w1072077938,https://www.openstreetmap.org/way/1072077938,2026-05-13,OSM way id=1072077938; openstreetmap.org (ODbL),no-out-w1072077938-beach-volleyball-court-osm-w1072077938
NORWAY,Beach volleyball court (OSM w1072077939),,,62.740796,7.139406,approximate,2,sand,,yes,public,,w1072077939,https://www.openstreetmap.org/way/1072077939,2026-05-13,OSM way id=1072077939; openstreetmap.org (ODbL),no-out-w1072077939-beach-volleyball-court-osm-w1072077939
NORWAY,Beach volleyball court (OSM w1072080586),,,62.752095,7.271153,approximate,2,sand,,yes,public,,w1072080586,https://www.openstreetmap.org/way/1072080586,2026-05-13,OSM way id=1072080586; openstreetmap.org (ODbL),no-out-w1072080586-beach-volleyball-court-osm-w1072080586
NORWAY,Beach volleyball court (OSM w1072080587),,,62.752002,7.271237,approximate,2,sand,,yes,public,,w1072080587,https://www.openstreetmap.org/way/1072080587,2026-05-13,OSM way id=1072080587; openstreetmap.org (ODbL),no-out-w1072080587-beach-volleyball-court-osm-w1072080587
NORWAY,Beach volleyball court (OSM w1074166002),,,59.663186,10.774357,approximate,2,sand,no,yes,public,,w1074166002,https://www.openstreetmap.org/way/1074166002,2026-05-13,OSM way id=1074166002; openstreetmap.org (ODbL),no-out-w1074166002-beach-volleyball-court-osm-w1074166002
NORWAY,Beach volleyball court (OSM w1074166003),,,59.663426,10.774307,approximate,2,sand,no,yes,public,,w1074166003,https://www.openstreetmap.org/way/1074166003,2026-05-13,OSM way id=1074166003; openstreetmap.org (ODbL),no-out-w1074166003-beach-volleyball-court-osm-w1074166003
NORWAY,Beach volleyball court (OSM w1074222069),,,59.586806,11.155878,approximate,2,sand,,yes,yes,,w1074222069,https://www.openstreetmap.org/way/1074222069,2026-05-13,OSM way id=1074222069; openstreetmap.org (ODbL),no-out-w1074222069-beach-volleyball-court-osm-w1074222069
NORWAY,Beach volleyball court (OSM w1074496931),,,59.189706,10.919546,approximate,2,sand,no,yes,public,,w1074496931,https://www.openstreetmap.org/way/1074496931,2026-05-13,OSM way id=1074496931; openstreetmap.org (ODbL),no-out-w1074496931-beach-volleyball-court-osm-w1074496931
NORWAY,Beach volleyball court (OSM w1076460789),,,60.869365,8.397426,approximate,2,sand,,yes,public,,w1076460789,https://www.openstreetmap.org/way/1076460789,2026-05-13,OSM way id=1076460789; openstreetmap.org (ODbL),no-out-w1076460789-beach-volleyball-court-osm-w1076460789
NORWAY,Beach volleyball court (OSM w1077891177),,,61.910585,5.982570,approximate,2,sand,yes,yes,public,,w1077891177,https://www.openstreetmap.org/way/1077891177,2026-05-13,OSM way id=1077891177; openstreetmap.org (ODbL),no-out-w1077891177-beach-volleyball-court-osm-w1077891177
NORWAY,Beach volleyball court (OSM w1077899998),,,63.864523,11.294925,approximate,2,sand,,yes,public,,w1077899998,https://www.openstreetmap.org/way/1077899998,2026-05-13,OSM way id=1077899998; openstreetmap.org (ODbL),no-out-w1077899998-beach-volleyball-court-osm-w1077899998
NORWAY,Beach volleyball court (OSM w1079712557),,,69.664695,18.947494,approximate,2,sand,,yes,public,,w1079712557,https://www.openstreetmap.org/way/1079712557,2026-05-13,OSM way id=1079712557; openstreetmap.org (ODbL),no-out-w1079712557-beach-volleyball-court-osm-w1079712557
NORWAY,Beach volleyball court (OSM w1079712558),,,69.664551,18.947567,approximate,2,sand,,yes,public,,w1079712558,https://www.openstreetmap.org/way/1079712558,2026-05-13,OSM way id=1079712558; openstreetmap.org (ODbL),no-out-w1079712558-beach-volleyball-court-osm-w1079712558
NORWAY,Beach volleyball court (OSM w1081336180),,,64.300093,10.500679,approximate,2,sand,no,yes,public,,w1081336180,https://www.openstreetmap.org/way/1081336180,2026-05-13,OSM way id=1081336180; openstreetmap.org (ODbL),no-out-w1081336180-beach-volleyball-court-osm-w1081336180
NORWAY,Beach volleyball court (OSM w1081943236),,,68.144654,13.625872,approximate,2,sand,yes,yes,public,,w1081943236,https://www.openstreetmap.org/way/1081943236,2026-05-13,OSM way id=1081943236; openstreetmap.org (ODbL),no-out-w1081943236-beach-volleyball-court-osm-w1081943236
NORWAY,Beach volleyball court (OSM w1081943237),,,68.144764,13.626052,approximate,2,sand,yes,yes,public,,w1081943237,https://www.openstreetmap.org/way/1081943237,2026-05-13,OSM way id=1081943237; openstreetmap.org (ODbL),no-out-w1081943237-beach-volleyball-court-osm-w1081943237
NORWAY,Beach volleyball court (OSM w1081956190),,,68.137431,13.833703,approximate,2,sand,no,yes,public,,w1081956190,https://www.openstreetmap.org/way/1081956190,2026-05-13,OSM way id=1081956190; openstreetmap.org (ODbL),no-out-w1081956190-beach-volleyball-court-osm-w1081956190
NORWAY,Beach volleyball court (OSM w1083769962),,,68.915675,15.087537,approximate,2,sand,,yes,public,,w1083769962,https://www.openstreetmap.org/way/1083769962,2026-05-13,OSM way id=1083769962; openstreetmap.org (ODbL),no-out-w1083769962-beach-volleyball-court-osm-w1083769962
NORWAY,Beach volleyball court (OSM w1083870907),,,60.649657,6.437836,approximate,2,sand,,yes,public,,w1083870907,https://www.openstreetmap.org/way/1083870907,2026-05-13,OSM way id=1083870907; openstreetmap.org (ODbL),no-out-w1083870907-beach-volleyball-court-osm-w1083870907
